Link Score,Domain ID,Range ID
0.6579515,35826,56540
0.9839387,35829,113334
0.22126311,35830,46062
0.028621295,35832,7845
0.012819943,35834,51807
0.90408933,35835,111014
0.9132622,35837,86963
0.11109716,35840,25376
0.80903035,35841,122775
0.907019,35843,162516
0.99123144,35845,141627
0.8544978,35847,18314
0.9197962,35850,89012
0.00047371484,35854,164384
0.8103801,35855,29183
0.9967873,35857,194957
0.7802277,35859,175789
0.97768086,35860,46915
0.14637507,35864,126790
0.31485593,35871,9540
0.9377421,35872,143462
0.38968664,35873,136483
0.9985861,35874,46222
0.98517394,35875,36506
0.93750894,35879,48992
0.99635077,35881,20995
0.9950487,35883,19207
0.88772553,35887,54030
0.69023657,35893,150367
0.9657798,35895,100026
0.745808,35896,152686
0.0860824,35900,46471
0.14415985,35903,42047
0.8111032,35905,53924
0.92232764,35911,53226
0.98248816,35914,40165
0.25565144,35917,60145
0.9937686,35918,184554
0.9854729,35927,42432
0.86098665,35929,53531
0.82618284,35930,65978
0.47335565,35933,135339
0.9926995,35934,2867
0.99635077,35942,55762
0.88182044,35943,55762
0.9924149,35949,23952
0.14147389,35951,43346
0.92232764,35952,29482
0.9175211,35955,21033
0.08587755,35958,17887
0.92232764,35969,93847
0.41143283,35970,107746
0.09006056,35973,33989
0.09006056,35974,33989
0.92232764,35987,82913
0.88124835,35991,51326
0.840309,35994,77452
0.057984393,35997,156757
0.92232764,36002,168373
0.9155898,36003,23277
0.9992122,36010,21770
0.64241767,36011,45985
0.9998971,36012,46702
0.961596,36015,58942
0.065724544,36021,154897
0.8226002,36022,31821
0.9335932,36026,30021
0.92232764,36037,185370
0.973471,36040,38607
0.9195831,36056,196976
0.9976037,36057,28323
0.9690782,36059,122574
0.9799172,36061,2048
0.44108856,36064,27907
0.877916,36065,130338
0.9981427,36067,114942
0.7563139,36070,450
0.92232764,36072,48428
0.2577907,36073,50016
0.78683496,36075,152254
0.9652158,36076,9355
0.92232764,36077,61484
0.9587871,36078,54002
0.89135194,36080,50478
0.0005405005,36086,55523
0.82618284,36088,65978
0.8377575,36104,66144
0.92232764,36105,41308
0.7847258,36106,16589
0.13801908,36109,10813
0.14415985,36114,134612
0.47155732,36118,127776
0.7903234,36122,112426
0.14415985,36124,46513
0.92232764,36125,136449
0.71697533,36129,4208
0.8932199,36130,121038
0.45859617,36131,52264
0.80903035,36138,122775
0.12645751,36145,30164
0.14031054,36150,25376
0.9991654,36153,104759
0.14415985,36154,104759
0.98043346,36155,50246
0.24744777,36163,48054
0.6863503,36164,150367
0.8844485,36166,55080
0.959948,36170,114876
0.8199465,36173,51528
0.8406484,36174,156882
0.6465602,36177,27958
0.9673634,36178,29472
0.9927431,36179,29512
0.7694038,36185,154500
0.30884576,36188,153634
0.92232764,36189,29868
0.023617446,36191,54373
0.82729036,36194,138287
0.09917375,36197,155456
0.09917375,36198,155456
0.92232764,36200,88347
0.99991065,36201,53867
0.85556877,36204,47077
0.08587755,36205,17887
0.14415985,36217,40062
0.11997982,36218,26921
0.9973521,36222,100
0.92232764,36223,49066
0.837763,36226,40816
0.91838586,36230,54886
0.93636036,36233,25393
0.13348706,36237,42212
0.866822,36238,113079
0.92232764,36250,50555
0.7804093,36251,60778
0.18007028,36254,85895
0.97062033,36256,178609
0.98671055,36261,1421
0.99338526,36263,46766
0.92232764,36291,23708
0.9135092,36293,51568
0.98969024,36295,53700
0.14637507,36296,119586
0.4675312,36298,153610
0.14415985,36299,18280
0.13384312,36305,147857
0.13384312,36306,147857
0.99315125,36314,54092
0.019611483,36324,139722
0.673133,36325,52340
0.8279074,36326,20443
0.9146366,36330,3211
0.99027854,36334,194648
0.06749719,36336,66705
0.99990904,36341,43329
0.30477205,36342,126777
0.94123864,36347,29798
0.999002,36348,53345
0.3718587,36349,58058
0.013907141,36354,52780
0.9172932,36356,54725
0.12698755,36358,16271
0.99848396,36360,54548
0.8638528,36361,91897
0.92232764,36363,57906
0.99705946,36365,47489
0.04142479,36370,54004
0.8451145,36371,64556
0.14637507,36372,135035
0.038643148,36374,66705
0.9989514,36378,20563
0.9904086,36384,48758
0.3447948,36389,179932
0.92232764,36395,58380
0.6579515,36396,56540
0.999671,36402,182732
0.99635077,36403,121313
0.99990904,36406,109480
0.99635077,36422,166332
0.7980471,36423,88040
0.092473865,36424,41865
0.99635077,36426,29540
0.045598097,36427,148132
0.899859,36431,20342
0.99982834,36434,54
0.98809564,36438,83966
0.14637507,36441,126790
0.9943258,36449,194907
0.9918851,36454,50798
0.8775763,36458,33602
0.823113,36461,99450
0.9718304,36463,40733
0.957962,36468,2198
0.12487066,36469,103747
0.92232764,36477,47006
0.23692995,36480,151159
0.8650053,36482,21293
0.08610189,36516,49648
0.99401444,36526,47006
0.99382824,36528,42970
0.11557205,36531,136340
0.11557205,36532,136340
0.1173965,36535,151159
0.9685885,36536,47006
0.91276026,36537,101461
0.9984719,36538,37978
0.013370631,36546,159192
0.9809916,36556,38763
0.92232764,36560,49296
0.15812935,36561,58053
0.78095686,36562,58725
0.030558823,36567,29788
0.69374514,36580,103881
0.9977761,36585,126799
0.8876223,36587,48291
0.90868133,36593,44452
0.99753326,36599,114705
0.92232764,36602,122775
0.8755176,36604,61459
0.8755176,36605,61459
0.98290807,36612,54208
0.61303806,36614,22543
0.0047615776,36616,21177
0.7814975,36618,191159
0.85131156,36619,48942
0.18581697,36622,114443
0.99335796,36624,41329
0.6656374,36627,193429
0.069636025,36629,108704
0.92232764,36631,73677
0.8790015,36633,118397
0.09046498,36634,48772
0.87831503,36646,89012
0.8357473,36655,36086
0.92232764,36663,23932
0.92232764,36664,126737
0.92232764,36665,105068
0.99635077,36670,27940
0.99635077,36671,27940
0.99776495,36673,130034
0.92232764,36678,97279
0.92232764,36680,136063
0.09110071,36686,111145
0.7767861,36689,150367
0.99990904,36695,42357
0.003111455,36696,127780
0.019501632,36699,110447
0.91619503,36703,37476
0.92232764,36704,18974
0.7962396,36706,52537
0.99335796,36708,119580
0.81090194,36711,152907
0.57622176,36712,152907
0.40899745,36715,20524
0.8417371,36718,86388
0.9863593,36720,53994
0.08244247,36721,46718
0.14415985,36723,56210
0.9964151,36726,139010
0.21109293,36736,161594
0.96283036,36739,9422
0.5226322,36741,107746
0.6656374,36748,193429
0.8836957,36753,53267
0.9899795,36754,2692
0.99635077,36757,29992
0.767902,36765,53898
0.14637507,36770,47425
0.1351579,36774,174666
0.82487434,36775,48101
0.20565464,36776,148804
0.67331475,36781,58053
0.14415985,36783,42794
0.066824965,36799,22591
0.0025149127,36800,29306
0.9932561,36806,56543
0.99635077,36808,165759
0.92232764,36812,32742
0.8214322,36814,32301
0.8236234,36817,40150
0.2371464,36820,23609
0.35534242,36824,114066
0.87718785,36826,96763
0.97644687,36829,158805
0.7377979,36831,27646
0.14415985,36832,136889
0.99799645,36839,25874
0.9181203,36844,115663
0.106093265,36845,150180
0.92232764,36847,54225
0.98034364,36848,129141
0.92232764,36861,98115
0.27307725,36864,152054
0.99335796,36873,36234
0.92232764,36874,59783
0.9054593,36875,96593
0.12145773,36883,145110
0.8813339,36884,46540
0.5426926,36885,27266
0.9983898,36887,4282
0.7330233,36890,108368
0.8479846,36892,52943
0.873,36894,99199
0.9976662,36897,132518
0.9772882,36903,27927
0.98984,36905,52811
0.86388,36908,57924
0.80420375,36914,23609
0.6967484,36921,58548
0.8601968,36922,180700
0.9875007,36926,53606
0.8385437,36932,53349
0.8385437,36943,53349
0.8355779,36944,58380
0.8935385,36949,20247
0.9971849,36954,10813
0.8253609,36960,82554
0.08587755,36962,17887
0.9876707,36968,383
0.9984817,36977,58658
0.92232764,36985,135556
0.21936557,36986,154500
0.9185351,36988,111335
0.92232764,37006,46539
0.7726052,37007,55156
0.92232764,37016,94035
0.8120234,37020,56423
0.9967274,37023,38225
0.99635077,37031,37519
0.9890825,37033,20104
0.99975306,37036,108341
0.071642645,37037,45869
0.92232764,37039,134522
0.73079467,37040,93923
0.99635077,37044,97224
0.9083883,37048,60390
0.86376977,37049,98895
0.9923889,37060,97981
0.8105666,37061,54480
0.014639224,37068,150179
0.07223185,37069,150103
0.9844658,37073,50798
0.92232764,37076,96449
0.9985481,37080,48862
0.93536615,37082,182360
0.89418674,37083,66697
0.80903035,37087,122775
0.116537966,37088,25376
0.9964151,37092,114206
0.829796,37094,59893
0.75289005,37103,82619
0.63382906,37105,82994
0.92232764,37114,130048
0.92232764,37116,56669
0.370641,37119,147577
0.9074144,37120,135181
0.9824126,37129,20622
0.13628663,37138,171315
0.73089445,37140,150367
0.10360055,37146,176671
0.9999011,37147,191438
0.43479824,37149,120665
0.6065212,37150,18732
0.9112958,37151,77845
0.2267094,37155,32246
0.91534203,37169,56167
0.99990904,37172,96026
0.613621,37173,45661
0.7126246,37184,59912
0.066694446,37186,66705
0.917848,37188,52261
0.9201382,37189,29646
0.8685223,37203,54391
0.97768086,37205,36221
0.28671587,37207,150294
0.92232764,37209,16958
0.92232764,37214,50612
0.9924006,37217,7626
0.4506453,37223,152957
0.4506453,37224,152957
0.92232764,37231,57973
0.99023765,37237,22538
0.9906656,37240,45971
0.99990904,37244,40685
0.9813778,37252,25261
0.89621896,37254,102806
0.80903035,37260,122775
0.99990904,37262,3300
0.92232764,37269,147984
0.90644157,37273,116651
0.8172824,37275,113771
0.99263453,37277,115974
0.14415985,37280,162937
0.99990904,37281,138507
0.0005863726,37282,92987
0.9930607,37285,99843
0.9923004,37286,115000
0.30426767,37288,76916
0.92232764,37294,60440
0.92232764,37295,60440
0.86325413,37309,44338
0.51712614,37315,27958
0.09974689,37319,43044
0.095618,37320,57719
0.92232764,37328,96526
0.93811566,37329,61011
0.93811566,37330,61011
0.0011229321,37332,55523
0.14415985,37342,61446
0.92232764,37343,59440
0.8569049,37344,59440
0.97888875,37347,58698
0.33158818,37349,40266
0.69562167,37350,47613
0.80863976,37351,150296
0.8792377,37352,98549
0.9936042,37356,107670
0.9936042,37357,107670
0.92232764,37358,27958
0.8215208,37359,87506
0.7022742,37360,59681
0.95069176,37370,137287
0.9132622,37372,86963
0.8855708,37375,48394
0.92232764,37380,47249
0.3164141,37384,177175
0.04495365,37386,59549
0.8272309,37390,141535
0.9667434,37397,637
0.8813665,37400,5427
0.24725549,37405,73536
0.08231076,37410,30302
0.99990904,37412,79478
0.959948,37422,56997
0.9113919,37424,417
0.9047534,37426,84226
0.86879,37428,56008
0.92232764,37429,4462
0.90868133,37430,44452
0.782555,37435,39630
0.9377421,37436,143462
0.06595961,37438,126922
0.2821264,37444,34000
0.99635077,37445,119843
0.99716955,37447,29879
0.92232764,37448,3742
0.959948,37456,141940
0.99635077,37460,180386
0.14415985,37464,36352
0.9977838,37467,2091
0.059422992,37470,962
0.92232764,37471,97492
0.842042,37474,50582
0.9809916,37484,19186
0.99323076,37487,50967
0.5816043,37488,55855
0.962911,37491,180505
0.99635077,37494,48013
0.92232764,37495,1721
0.9159824,37497,37233
0.9858232,37498,29445
0.39209875,37500,99439
0.91257983,37502,51924
0.8171827,37518,47874
0.99635077,37520,20662
0.99764764,37526,25393
0.8052012,37528,165707
0.58064747,37529,160646
0.92232764,37531,96986
0.27170095,37535,49141
0.8916353,37541,116977
0.0673269,37542,38256
0.9995828,37543,23354
0.63705295,37546,97853
0.9974301,37550,45059
0.99970585,37553,30082
0.9911841,37554,112459
0.7939924,37560,150295
0.75289005,37563,82619
0.46184126,37565,172795
0.88626593,37572,122981
0.99261624,37575,18176
0.92232764,37577,135481
0.92232764,37578,135481
0.8460662,37582,33468
0.9163401,37585,25240
0.9789762,37588,30156
0.89715636,37589,58486
0.9772882,37590,29664
0.92232764,37594,49919
0.60208726,37595,45059
0.92232764,37599,94323
0.45813927,37603,151262
0.99990904,37604,2867
0.98326004,37605,101088
0.7804093,37608,60778
0.82104003,37609,50352
0.92232764,37613,50503
0.13539651,37618,174669
0.8731527,37619,89310
0.08467865,37624,46056
0.475589,37631,135181
0.92232764,37634,57595
0.7810355,37636,153780
0.92232764,37637,125840
0.13342065,37638,165636
0.6837566,37650,98979
0.18926054,37651,41641
0.8146606,37660,98335
0.9977537,37661,4632
0.92232764,37663,182676
0.99832445,37665,29441
0.61362404,37666,60139
0.91350645,37671,58997
0.8978178,37673,7225
0.8594746,37675,53751
0.92232764,37676,45490
0.96328306,37677,22495
0.20588912,37680,179932
0.20588912,37681,179932
0.92232764,37688,51843
0.12145733,37692,99667
0.92232764,37697,51104
0.39580595,37704,74573
0.9154876,37712,110641
0.9979181,37715,42786
0.9136867,37716,51349
0.9922584,37717,55628
0.9746084,37721,40287
0.97920734,37722,40287
0.97844183,37723,34055
0.673133,37730,52340
0.92232764,37731,51843
0.9985481,37734,55228
0.042341866,37736,28815
0.837134,37738,153720
0.12232188,37739,83100
0.028514998,37743,40151
0.028514998,37744,40151
0.35561383,37746,113771
0.99486756,37751,114977
0.92232764,37756,43044
0.7159893,37758,130523
0.7678724,37773,76281
0.7444316,37775,153549
0.1646691,37776,156515
0.7709177,37779,109220
0.9996429,37781,29445
0.99822617,37785,55711
0.8908333,37787,55178
0.92232764,37789,51391
0.92232764,37793,101488
0.92232764,37803,140227
0.9988942,37804,140339
0.9993048,37806,43302
0.08118985,37813,102147
0.0012524144,37816,186609
0.4022958,37818,153931
0.3822761,37825,194375
0.070766315,37826,194375
0.91614556,37832,61419
0.92232764,37834,96507
0.07453588,37838,20528
0.7387148,37839,77222
0.9911823,37840,29820
0.14415985,37843,31864
0.9966941,37849,105585
0.9106452,37850,65211
0.92232764,37852,20563
0.9894956,37859,47833
0.99443096,37866,60297
0.99347466,37868,119580
0.92232764,37870,74286
0.9551646,37872,52476
0.4438753,37874,99472
0.009515693,37876,78215
0.30234957,37877,151671
0.99990904,37879,123489
0.73089445,37881,150367
0.83372843,37886,83073
0.7131786,37887,60390
0.957164,37895,116876
0.055525858,37896,114967
0.2682407,37897,174728
0.39151385,37901,113897
0.8730394,37907,44574
0.010301653,37910,37363
0.92232764,37911,96583
0.60740757,37912,65361
0.9809916,37914,164902
0.94152975,37922,130523
0.020842683,37931,165028
0.9992036,37935,89
0.82751006,37936,57546
0.16464898,37938,83671
0.92232764,37940,25101
0.99990416,37949,36033
0.99990904,37950,396
0.28735524,37954,19798
0.14415985,37958,27948
0.40899745,37964,20524
0.92232764,37967,55642
0.14415985,37968,52885
0.14415985,37969,50999
0.99635077,37971,40127
0.93421316,37972,271
0.92232764,37975,79209
0.92232764,37977,53871
0.9904086,37984,114876
0.00060642406,37990,185137
0.9025184,37997,199314
0.80966747,38000,53728
0.80966747,38001,53728
0.92232764,38004,186285
0.8785952,38010,52428
0.9951804,38013,9031
0.86353374,38017,25429
0.9400484,38019,77438
0.92232764,38024,53496
0.83764124,38027,152363
0.9931752,38029,19207
0.055741098,38030,36838
0.74599266,38034,51702
0.994905,38040,46510
0.92232764,38048,97279
0.80255395,38053,106306
0.5308785,38055,21846
0.09029277,38061,19782
0.53927493,38063,40131
0.5754617,38064,29267
0.92232764,38065,115587
0.99023765,38067,3003
0.7650046,38070,56724
0.37834775,38073,52302
0.0072790524,38076,142834
0.16483991,38080,156515
0.16483991,38081,156515
0.39348888,38083,152473
0.39348888,38084,152473
0.92232764,38085,51468
0.99983144,38086,18
0.92232764,38090,48863
0.92232764,38091,48863
0.99990904,38092,52999
0.9988942,38093,52999
0.9668692,38095,31669
0.9998629,38101,51980
0.9968703,38106,179316
0.99965227,38111,20247
0.73554695,38113,76286
0.81307423,38119,45382
0.9922279,38124,56277
0.8914863,38128,30303
0.96949375,38130,44386
0.31347406,38131,52725
0.1392749,38144,59954
0.1392749,38145,59954
0.77733207,38149,88975
0.98954064,38152,43157
0.66145504,38154,53712
0.8935385,38158,20247
0.80129904,38164,46470
0.7349497,38165,154113
0.14415985,38167,58290
0.122905515,38169,160328
0.06472026,38171,127469
0.9039329,38172,55112
0.8268886,38179,105227
0.92232764,38181,96644
0.3696594,38187,86963
0.045846853,38194,163931
0.863876,38202,186556
0.7720563,38209,61232
0.9230828,38217,26921
0.7291127,38219,98104
0.92232764,38220,74286
0.98948216,38221,180886
0.92232764,38222,119299
0.7720563,38223,61232
0.99537337,38226,51850
0.92232764,38233,131531
0.999577,38234,29725
0.14415985,38243,39571
0.8120234,38246,56423
0.92232764,38247,111898
0.75815153,38248,22139
0.92232764,38251,133193
0.92232764,38254,48101
0.8052012,38258,41964
0.34112456,38263,98721
0.979559,38264,40127
0.072122395,38265,39720
0.92232764,38270,18170
0.779262,38271,77477
0.14938581,38276,52287
0.92232764,38282,59783
0.14415985,38289,34403
0.99990904,38304,29549
0.9201162,38305,96796
0.6808889,38306,139174
0.99195874,38310,47469
0.80903035,38315,122775
0.92232764,38317,50108
0.99553674,38324,138188
0.8471513,38328,82619
0.045355324,38332,160515
0.61233705,38333,150180
0.9964949,38335,83966
0.99663633,38336,83966
0.17701368,38343,56704
0.7438406,38345,107109
0.7711361,38367,82846
0.06287749,38372,184451
0.06287749,38373,184451
0.8610504,38384,51082
0.92232764,38397,86284
0.9925846,38401,29514
0.81900114,38404,83048
0.21832861,38405,134620
0.98132145,38410,99532
0.92232764,38411,57940
0.000539698,38413,168375
0.31777665,38414,49654
0.99970436,38417,33602
0.38374078,38428,112390
0.99635077,38432,27933
0.81295156,38434,152515
0.92232764,38439,56237
0.9102996,38443,113445
0.13404953,38444,17887
0.90250415,38445,93280
0.063521065,38455,25532
0.7821273,38465,152384
0.059680246,38466,38620
0.013436248,38467,38620
0.8268412,38470,150367
0.16377115,38475,62020
0.9141128,38477,87506
0.46491292,38479,127776
0.9878919,38480,53554
0.9878919,38481,53554
0.89185673,38483,54042
0.6656374,38486,193429
0.6261127,38490,34408
0.99260813,38491,2413
0.91257983,38495,51924
0.14415985,38497,17887
0.91643953,38500,46086
0.92232764,38502,150145
0.22287826,38507,82777
0.8699463,38510,158793
0.8786007,38513,30300
0.37498003,38516,153447
0.9272699,38524,93234
0.08728853,38527,17887
0.9146366,38532,3211
0.78294456,38534,153754
0.99624544,38536,44211
0.7965373,38538,153617
0.12286298,38547,20437
0.92232764,38549,46701
0.10071653,38550,65507
0.92232764,38551,79623
0.8610504,38552,51082
0.8820372,38553,47795
0.8752294,38565,96119
0.9950912,38567,17603
0.95572114,38572,47768
0.91956836,38577,56191
0.07332322,38581,130476
0.1794428,38586,82878
0.1794428,38587,82878
0.78307354,38590,107688
0.82538927,38591,113051
0.38206965,38595,199168
0.07723228,38600,59382
0.51466143,38602,34
0.12214186,38610,153975
0.9327334,38616,35285
0.99635077,38617,34469
0.99283826,38619,41329
0.073621966,38630,62289
0.073621966,38631,62289
0.7144743,38634,197395
0.73721623,38637,152708
0.7409623,38642,82533
0.8664752,38647,153738
0.14637507,38650,35886
0.08067366,38651,156874
0.22259882,38652,82777
0.8770704,38656,49988
0.97501093,38659,58942
0.046409637,38662,29457
0.9809916,38665,48010
0.8836788,38666,91760
0.9985481,38667,48615
0.23616172,38675,2076
0.9027919,38681,56144
0.9586992,38691,3003
0.14415985,38692,190448
0.8673217,38695,114883
0.89607567,38696,122857
0.22710995,38697,122857
0.9985481,38698,51122
0.9772882,38699,180379
0.92232764,38705,27933
0.79429615,38713,85911
0.7444316,38714,153549
0.94103897,38715,43357
0.9809916,38723,51216
0.9964151,38724,51216
0.07179969,38734,163377
0.7191091,38740,78213
0.6676931,38745,146166
0.15645398,38748,152708
0.87499696,38749,51088
0.92232764,38751,61411
0.9985481,38752,2043
0.99990904,38753,39346
0.9923889,38762,441
0.99602264,38770,1936
0.08731294,38777,45872
0.3326151,38782,135315
0.25392863,38786,56017
0.7962396,38788,52537
0.8769938,38791,49290
0.8769938,38792,49290
0.113497466,38793,155781
0.99428916,38794,18732
0.9880873,38807,43357
0.22259882,38810,82777
0.84579474,38813,150296
0.06488016,38817,166619
0.7815812,38818,148948
0.99732184,38819,29664
0.84318095,38826,33507
0.93961483,38839,101288
0.99635077,38841,142756
0.015606399,38847,41603
0.2740211,38848,76860
0.9990063,38855,29798
0.92232764,38859,57933
0.60239786,38861,28323
0.73677486,38863,153634
0.72344273,38867,82645
0.18080808,38873,85895
0.92232764,38875,93886
0.9235027,38890,59643
0.14415985,38900,54138
0.9888289,38902,29447
0.89581656,38903,33487
0.9860444,38905,28389
0.37105387,38908,144570
0.92232764,38909,20551
0.92232764,38911,96377
0.13404953,38920,17887
0.85420376,38923,47787
0.0016773377,38928,163758
0.7540062,38935,23609
0.92232764,38947,36086
0.86220336,38948,102620
0.959948,38950,46608
0.8771306,38951,45709
0.006858215,38953,36453
0.8771306,38956,45709
0.99635077,38959,54051
0.92232764,38960,95883
0.9738745,38963,46766
0.9929436,38965,165660
0.9934373,38968,102236
0.9741828,38969,19015
0.10658385,38975,155457
0.10658385,38976,155457
0.045846853,38982,163931
0.13404953,38984,17887
0.9075751,38991,181503
0.89928436,38996,93703
0.4977828,39000,87303
0.92232764,39007,89071
0.92232764,39010,43243
0.12551516,39020,29306
0.03834493,39026,38065
0.005463241,39043,125995
0.9985481,39046,140382
0.96894455,39050,19031
0.8023851,39052,22913
0.92232764,39055,86284
0.63418883,39079,95880
0.13589314,39084,46632
0.9675527,39092,40461
0.7563082,39094,102469
0.9554058,39107,55762
0.77244586,39110,114120
0.0026246267,39111,140200
0.98978454,39114,48682
0.99840206,39115,29865
0.92232764,39116,18655
0.8578444,39119,43295
0.8171411,39120,108543
0.14415985,39121,313
0.00082107505,39123,193739
0.33650544,39131,198191
0.843588,39136,50503
0.09427565,39140,25816
0.9991505,39150,100285
0.99023765,39152,50210
0.99023765,39153,50210
0.2603953,39154,153634
0.9896079,39161,58209
0.92232764,39167,135911
0.8700707,39171,49394
0.040234983,39173,55483
0.8052012,39178,89445
0.92232764,39179,131389
0.123373985,39180,99667
0.39145064,39182,29066
0.426621,39187,27958
0.2734914,39195,153549
0.14396282,39197,6883
0.43596926,39198,60651
0.90598243,39218,77452
0.9925101,39223,29568
0.9772882,39228,55518
0.94375795,39231,121941
0.015931524,39238,125995
0.031379644,39241,155781
0.85095674,39243,29955
0.33771446,39244,148554
0.9850829,39247,4728
0.014166078,39248,60933
0.87264633,39252,53644
0.04550317,39256,98722
0.88427305,39261,180167
0.92232764,39262,99363
0.14415985,39263,1075
0.33361074,39268,154421
0.84519506,39270,152067
0.8491146,39275,55665
0.92232764,39276,192516
0.7898539,39280,47706
0.1212277,39283,153916
0.38174197,39284,38334
0.23268768,39285,185273
0.87783575,39286,56259
0.87783575,39287,56259
0.13265818,39288,25233
0.14415985,39289,40535
0.9610628,39291,51979
0.995912,39293,114919
0.91422135,39294,84329
0.92232764,39295,48487
0.898447,39299,57980
0.065789565,39304,154897
0.041351628,39308,170100
0.39589316,39310,148554
0.97768086,39319,58658
0.92232764,39321,47889
0.9203296,39325,86350
0.92232764,39326,32232
0.06663211,39327,66705
0.92232764,39328,96071
0.8778842,39337,91853
0.92232764,39344,79801
0.98831946,39348,29839
0.92232764,39350,48212
0.69146764,39351,150367
0.92232764,39367,51104
0.9884011,39368,39127
0.85802644,39370,113519
0.34185708,39373,51202
0.9945609,39375,30204
0.041701037,39382,127415
0.5672465,39383,97662
0.99150467,39388,29619
0.79699713,39389,93268
0.77621514,39392,25638
0.93067133,39394,159677
0.9063565,39404,87225
0.6791447,39405,136063
0.87680066,39406,48517
0.86120236,39408,44210
0.14415985,39410,18680
0.7336461,39414,150180
0.98118234,39416,98377
0.90328753,39425,48727
0.7816159,39426,50806
0.92232764,39428,38055
0.92232764,39432,130430
0.14415985,39441,122581
0.88893443,39447,90475
0.8088523,39448,102868
0.92232764,39449,97879
0.10967024,39455,101647
0.11416865,39456,25376
0.056973673,39458,28815
0.92232764,39459,74758
0.8021848,39461,65978
0.07385669,39462,24
0.4570235,39467,47909
0.99467665,39469,129364
0.98954874,39470,53639
0.36958775,39475,154671
0.99335796,39478,53823
0.99618155,39486,35260
0.8731527,39487,89310
0.92232764,39492,44529
0.016943699,39497,34843
0.9235962,39502,19025
0.92232764,39509,89458
0.7375745,39517,148573
0.14415985,39518,29590
0.9998127,39521,36399
0.8778313,39530,106016
0.9235962,39535,140227
0.85345536,39542,56281
0.9946458,39543,50251
0.99847573,39546,29798
0.99023765,39547,51583
0.23697947,39554,61159
0.9988942,39555,105
0.9935721,39558,34941
0.993688,39560,49810
0.93028235,39565,61446
0.14415985,39569,47492
0.92232764,39585,60390
0.31178775,39587,76916
0.89919317,39589,51029
0.7822651,39594,82846
0.99736744,39596,40051
0.14415985,39597,104832
0.7657033,39599,58419
0.99635077,39601,58890
0.39145064,39603,29066
0.9958904,39613,88576
0.9997899,39615,53505
0.17569758,39617,56017
0.9629441,39620,53341
0.92232764,39625,175749
0.8810971,39626,30145
0.82070446,39631,150367
0.5504709,39636,150180
0.14415985,39642,20044
0.99394476,39645,29862
0.14415985,39647,114973
0.9629441,39652,53341
0.9820882,39658,29846
0.97714955,39661,29714
0.99991065,39663,22023
0.9998158,39664,9031
0.0384723,39665,153181
0.42532837,39669,21738
0.99584925,39670,54037
0.96396863,39674,184549
0.8092217,39678,22376
0.14415985,39680,33097
0.08708206,39690,35105
0.4488403,39696,156471
0.7929447,39697,183548
0.4488403,39698,156471
0.006926618,39704,34378
0.91715837,39708,84048
0.92232764,39710,56113
0.99990904,39713,27417
0.9889635,39714,53774
0.716139,39722,58935
0.89236647,39724,48064
0.8906408,39726,48064
0.0052266684,39727,187299
0.99866986,39733,4638
0.98512065,39735,49597
0.13404953,39741,17887
0.9132622,39742,86963
0.14415985,39753,61289
0.13205734,39758,159549
0.04964581,39759,122900
0.34778172,39761,152254
0.83455247,39762,126827
0.005821549,39763,43055
0.99635077,39765,59761
0.96200126,39766,54573
0.38841307,39769,152012
0.38841307,39770,152012
0.9985481,39774,23592
0.9787506,39779,30145
0.81900114,39783,83048
0.0026246267,39796,140200
0.9842697,39804,122762
0.7801035,39806,64827
0.42966044,39807,96237
0.92232764,39814,99204
0.1390821,39816,154754
0.7876475,39818,152912
0.8900715,39823,93858
0.14415985,39825,175160
0.040517993,39839,52159
0.17831816,39841,49954
0.92232764,39842,61294
0.033579387,39847,37245
0.96062833,39850,84135
0.10173462,39875,2270
0.9520836,39877,43948
0.4825758,39878,57798
0.14415985,39889,97322
0.14415985,39899,28741
0.09361103,39900,154145
0.98047805,39901,61357
0.92232764,39902,20368
0.83985347,39907,96391
0.91392714,39912,59452
0.09973168,39913,151842
0.92232764,39915,56198
0.987276,39919,32732
0.74264526,39921,18170
0.003497624,39923,184659
0.92232764,39924,51528
0.73490596,39929,82532
0.7084607,39940,44039
0.86454856,39943,168900
0.79272383,39949,59912
0.14415985,39950,122900
0.20986365,39951,151611
0.92232764,39952,1721
0.28649244,39955,147871
0.19142254,39961,53994
0.91886514,39963,58024
0.7979898,39965,417
0.07520838,39970,52313
0.9279233,39973,1029
0.92232764,39975,144257
0.77088,39979,55964
0.80172104,39984,152067
0.092420265,39990,46177
0.75615263,39992,155718
0.82863456,39994,48762
0.6425089,40006,161992
0.13398609,40012,35502
0.88793904,40015,153239
0.99635077,40021,50246
0.13404953,40028,17887
0.9859752,40030,111595
0.9985481,40033,37093
0.3262329,40035,82777
0.3262329,40036,82777
0.92232764,40038,89458
0.99635077,40040,36772
0.73578066,40043,152912
0.013953854,40048,150296
0.9741111,40051,342
0.86955196,40053,31230
0.9992131,40057,4999
0.99508893,40060,35684
0.91614324,40064,31230
0.13404953,40066,17887
0.86471885,40069,116737
0.31178775,40078,76916
0.16168292,40085,50065
0.92232764,40087,49882
0.84482425,40088,33447
0.8834268,40092,54267
0.98985034,40093,2634
0.9966348,40101,105585
0.9370255,40102,115005
0.06862859,40103,53276
0.9898177,40105,127769
0.99859,40109,34132
0.71216255,40118,17887
0.9936728,40119,2634
0.12066522,40127,29362
0.096319705,40138,150283
